TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Hug in a Box Pamper Gift, Organic Calming Care Package, Lavender Spa Relaxation Hamper, Natural Bath & Body Gift for New Mum, Birthday, Calm","🌿 Relax. Unwind. Renew

Treat yourself or a loved one to a soothing ‘Hug in a Box’, a beautiful Lavender, Oat & Rose botanical collection curated to provide a luxurious and relaxing experience. Perfect for those times when life calls for a bit of extra care and pampering 💜

Inside this beautifully wrapped gift box you’ll find:

- 300g Jar of Organic Deep Calm Bath Salts
Freshly hand crafted with a mineral rich triple blend of salts & organic Lavender essential oil - transform an ordinary bath into a sanctuary of relaxation 🛁

- 20g Colloidal Oatmeal & Lava Clay Facial Mask
A gently soothing mask that calms, cleanses and deeply nourishes skin, enough for 4 applications.

- Facial Spa Accessories
Includes a natural mixing bowl, spoon, and muslin cloth for the complete spa-inspired facial experience.

- 50ml Lavender & Rose Organic Hand Cream
This luxurious cream, enriched with Organic Shea & Cocoa Butters and Aloe Vera, deeply moisturises and soothes while pure essential oils ease the soul.

The perfect gift to yourself or a loved one in need of some calming self care, a pampering ‘pick me up’ and comforting aromatherapy, truly a hug in a box! 💜

🍊 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order!

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",30,GBP,10,"new_mum_gift_box,wellbeing_box,calming_gift_box,maternity_gift,wellness_enthusiast,lavender_bath_salts,natural_bath_body,get_well_soon_care,with_sympathy_gift,aromatherapy_gift,TLC_care_package,gift_for_nurse_tired,retirement_gift_rest",,https://i.etsystatic.com/33604765/r/il/c1253c/6155499393/il_fullxfull.6155499393_s6pk.jpg,https://i.etsystatic.com/33604765/r/il/71fb80/5660355622/il_fullxfull.5660355622_sof6.jpg,https://i.etsystatic.com/33604765/r/il/3cc0ee/6155493917/il_fullxfull.6155493917_279u.jpg,https://i.etsystatic.com/33604765/r/il/d1af80/6234131071/il_fullxfull.6234131071_jgbr.jpg,https://i.etsystatic.com/33604765/r/il/82d561/6186103462/il_fullxfull.6186103462_9yjy.jpg,https://i.etsystatic.com/33604765/r/il/7019a1/6210380348/il_fullxfull.6210380348_cva6.jpg,https://i.etsystatic.com/33604765/r/il/b24c7a/6186103522/il_fullxfull.6186103522_o143.jpg,https://i.etsystatic.com/33604765/r/il/b8064e/6234131117/il_fullxfull.6234131117_g0ld.jpg,https://i.etsystatic.com/33604765/r/il/93934f/6186103620/il_fullxfull.6186103620_9uup.jpg,https://i.etsystatic.com/33604765/r/il/352177/4862503636/il_fullxfull.4862503636_fsk4.jpg,,,,,,,
"Spa Gift Box, Organic, Zero Waste, Vegan, Natural, Gift for Her, Facial Skincare, Bath Salts, Self Care, Pamper Hamper, Handmade Cosmetics","What better way to feel relaxed, renewed and pampered from head to toe than with a luxurious Organic Salt Soak and a revitalising Clay Facial Mask! The perfect treat for skin and senses, this beautiful set comes beautifully packaged making it a gorgeous gift or self-care treat! 

Contents:

A large 300g Glass Jar of Organic Bath Salts
20g Organic Clay Facial Mask (four applications)
Bamboo spoon, mixing bowl and 100% muslin cotton facial cloth

Customise your box from a range of carefully handmade bath salts & facial masks, as below:

Indulge in a blissful soak handmade with a blend of Sea Salt, Himalayan Pink Salt, Epsom Salt and Organic Essential Oils, bursting with over 80 minerals to soothe and nourish body & mind:

😴Deep Calm (Lavender)
🌹Wild Rose (Rose Geranium)
🌿Refresh (Pink Grapefruit & Mint)
🍊Citrus & Rose (Sweet Orange & Rose)
🧊Peppermint Foot Soak 

Complete your spa-inspired experience with a luxurious Clay Facial Mask (Contains atleast four applications) Each thoughtfully crafted to deeply pamper and revitalise skin:

🌹Exfoliating Organic Rosehip & French Pink Clay
🌿Antioxidant Rich Organic Matcha Green Tea
🌾Soothing Lava Clay & Organic Oatmeal

What makes my masks unique is that you mix them freshly at home using the bowl & spoon provided, either with water or other skin-safe ingredients such as coconut water, aloe vera juice,  cooled herbal teas or oat milk. This not only ensures they're incredibly fresh but also creates a spa-inspired ambiance through the ritual of blending the elements together. 

Treat yourself or let someone know you care with a Southport Organics Home Spa Box! Embrace the soothing power of nature and deeply pamper with every aromatic bath and facial session 🛁

🍊 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order ❤️

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",20,GBP,17,"spa_gift_for_her,self_care_gift_box,skincare_facial_mask,pamper_hamper_beauty,bath_salts_natural,bath_birthday_gift,hug_in_a_box,new_mum_care_gift,aromatherapy_bathing,womens_birthday_gift,handmade_gift_friend,thank_you_gift_her,care_package_relax",,https://i.etsystatic.com/33604765/r/il/a8104c/6336268133/il_fullxfull.6336268133_5vqo.jpg,https://i.etsystatic.com/33604765/r/il/e9f018/6185986976/il_fullxfull.6185986976_aej5.jpg,https://i.etsystatic.com/33604765/r/il/03049e/5708352221/il_fullxfull.5708352221_3v22.jpg,https://i.etsystatic.com/33604765/r/il/51f4ba/6185987028/il_fullxfull.6185987028_i2um.jpg,https://i.etsystatic.com/33604765/r/il/a2ac77/6210361932/il_fullxfull.6210361932_t5x9.jpg,https://i.etsystatic.com/33604765/r/il/99e00d/6185987012/il_fullxfull.6185987012_roa1.jpg,https://i.etsystatic.com/33604765/r/il/803605/6234015243/il_fullxfull.6234015243_8ehh.jpg,https://i.etsystatic.com/33604765/r/il/c06f57/6234015271/il_fullxfull.6234015271_rgvg.jpg,https://i.etsystatic.com/33604765/r/il/3a4db4/4911406769/il_fullxfull.4911406769_5n4d.jpg,https://i.etsystatic.com/33604765/r/il/f09e4d/6005761294/il_fullxfull.6005761294_s6y7.jpg,"Custom Property","Face Mask choice","Lava Clay & Oatmeal,Pink Clay & Rosehip,Matcha Green Tea","Custom Property","Bath Salt choice","Deep Calm,Wild Rose,Citrus & Rose,Refresh,Peppermint Foot Soak",
"Luxury Bath In A Box Botanical Decorations & Loofah Exfoliating Sponge, Beautifully Gift Wrapped Gift for Birthday, Thank You, Get Well Soon","What better way to feel relaxed, renewed and pampered from head to toe than with a luxurious Organic Salt Soak complete with natural exfoliating loofah sponge & floating orange slices! The perfect treat for skin and senses, this beautiful set comes beautifully packaged making it a gorgeous gift or self-care treat! 

Contents:

300g Glass Jar of Organic Bath Salts
Natural Plant Derived Loofah Sponge
5 Dried Orange Slices

Indulge in a blissful soak with a deeply therapeutic blend of Sea Salt, Himalayan Pink Salt, Epsom Salt and Organic Essential Oils, bursting with over 80 minerals to soothe and nourish body & mind. Customise your box from a range of carefully handmade bath salts as below:

😴Deep Calm (Lavender)
🌹Wild Rose (Rose Geranium)
🌿Refresh (Pink Grapefruit & Mint)
🍊Citrus & Rose (Sweet Orange & Rose)
🧊Cooling Peppermint Foot Soak 

Treat yourself or let someone know you care with a Southport Organics Home Spa Box! Embrace the soothing power of nature and deeply pamper with every aromatic bath 🛁

🍊 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order ❤️

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",12,GBP,14,"luxury_spa_gift_set,pamper_hamper_spa,relaxation_hamper,gift_for_her,thank_you_gift,get_well_soon_care,thinking_of_you_gift,natural_bath_body,vegan_bathing_box,letterbox_self_care,aromatherapy_set,mindful_relax_unwind,mothers_day_present",,https://i.etsystatic.com/33604765/r/il/03b55b/6053482821/il_fullxfull.6053482821_htyj.jpg,https://i.etsystatic.com/33604765/r/il/8bedac/5911415823/il_fullxfull.5911415823_majn.jpg,https://i.etsystatic.com/33604765/r/il/ba0b14/5157077608/il_fullxfull.5157077608_ecm6.jpg,https://i.etsystatic.com/33604765/r/il/514c05/6186070092/il_fullxfull.6186070092_szhl.jpg,https://i.etsystatic.com/33604765/r/il/ab25a4/6258414617/il_fullxfull.6258414617_ndst.jpg,https://i.etsystatic.com/33604765/r/il/b9333d/6186070122/il_fullxfull.6186070122_dy4f.jpg,https://i.etsystatic.com/33604765/r/il/e7a3a9/6186070174/il_fullxfull.6186070174_ewos.jpg,https://i.etsystatic.com/33604765/r/il/226d0b/6234097917/il_fullxfull.6234097917_arky.jpg,https://i.etsystatic.com/33604765/r/il/d614fc/4910713659/il_fullxfull.4910713659_js8c.jpg,https://i.etsystatic.com/33604765/r/il/289888/5157077872/il_fullxfull.5157077872_d5lk.jpg,"Custom Property","Bath Salt choice","Deep Calm,Wild Rose,Citrus & Rose,Refresh,Peppermint Foot Soak",,,,
"Personalised Spa Gift Box Organic Natural Gift for Her, Skincare & Bath Pamper Hamper, Eco Friendly Self Care Spa Products, Gift Wrapped","What better way to feel relaxed, renewed and pampered from head to toe than with a luxurious Organic Salt Soak and a revitalising Clay Facial Mask! The perfect treat for skin and senses, this beautiful set comes beautifully packaged making it a gorgeous gift or self-care treat! 

Contents:

300g Glass Jar of Organic Bath Salts
20g Organic Clay Facial Mask (four applications)
Bamboo spoon, mixing bowl and 100% muslin cotton facial cloth

Customise your box from a range of carefully handmade bath salts & facial masks, as below:

Indulge in a blissful soak with a deeply therapeutic blend of Sea Salt, Himalayan Pink Salt, Epsom Salt and Organic Essential Oils, bursting with over 80 minerals to soothe and nourish body & mind:

😴Deep Calm (Lavender)
🌹Wild Rose (Rose Geranium)
🌿Refresh (Pink Grapefruit & Mint)
🍊Citrus & Rose (Sweet Orange & Rose)
🧊Cooling Peppermint Foot Soak 

Complete your spa-inspired experience with a luxurious Clay Facial Mask (Contains atleast four applications) Each thoughtfully crafted to deeply pamper and revitalise skin:

🌹Exfoliating Organic Rosehip & French Pink Clay
🌿Antioxidant Rich Organic Matcha Green Tea
🌾Soothing Lava Clay & Organic Oatmeal

What makes these masks unique is that you get to mix them freshly at home using the bowl & spoon provided, either with water or other skin-safe ingredients such as coconut water, aloe vera juice,  cooled herbal teas or oat milk. This not only ensures they're incredibly fresh but also creates a spa-inspired ambiance through the ritual of blending elements of earth and water.

Treat yourself or let someone know you care with a Southport Organics Home Spa Box! Embrace the soothing power of nature and deeply pamper with every aromatic bath and facial session 🛁

🍊 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order ❤️

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",20,GBP,13,"personalised_spa_box,skincare_gift_box,spa_and_relaxation,luxury_spa_gift_box,birthday_gift_friend,spa_gift_mum_nan_her,vegan_hamper_treats,care_package_sister,wellness_wellbeing,bathing_artisan_bath,natural_handmade_her,sustainable_eco_care,gran_grandma_nanny",,https://i.etsystatic.com/33604765/r/il/b1062f/5151646284/il_fullxfull.5151646284_51ej.jpg,https://i.etsystatic.com/33604765/r/il/d7bdd8/6234012877/il_fullxfull.6234012877_i43o.jpg,https://i.etsystatic.com/33604765/r/il/5b4c6d/5660309032/il_fullxfull.5660309032_e8ga.jpg,https://i.etsystatic.com/33604765/r/il/d62bf3/6185983726/il_fullxfull.6185983726_k6i7.jpg,https://i.etsystatic.com/33604765/r/il/ae0369/6234011779/il_fullxfull.6234011779_tbjd.jpg,https://i.etsystatic.com/33604765/r/il/3d01d4/6258409373/il_fullxfull.6258409373_4o2c.jpg,https://i.etsystatic.com/33604765/r/il/648781/6185983692/il_fullxfull.6185983692_te9h.jpg,https://i.etsystatic.com/33604765/r/il/383e55/6185983774/il_fullxfull.6185983774_31w6.jpg,https://i.etsystatic.com/33604765/r/il/202ac9/6185983830/il_fullxfull.6185983830_jva9.jpg,https://i.etsystatic.com/33604765/r/il/3a4db4/4911406769/il_fullxfull.4911406769_5n4d.jpg,"Custom Property","Face Mask choice","Lava Clay & Oatmeal,Pink Clay & Rosehip,Matcha Green Tea","Custom Property","Bath Salt choice","Deep Calm,Wild Rose,Citrus & Rose,Refresh,Peppermint Foot Soak",
"Birthday Luxury Spa Gift with Organic Bath Salts, Hand Cream, Foot Cream, Lip Balm, Loofah & more! Natural Beauty Hamper for Her, Wife, Mum","What better a way to feel relaxed and renewed than with a luxurious top to toe pamper with 100% Natural, Organic, Eco Friendly, Handmade Home Spa products. Create a fragrant and relaxing spa day at home with Southport Organics, made with care 🛁

This beautifully wrapped box contains:

Mineral Rich Bath Salt Soak 300g
Rich Organic Hand Cream 50ml
Mandarin Lip Balm 14g
Spearmint & Peppermint Rich Foot Cream 50ml
100% Natural Loofah Exfoliating Sponge

🍊 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order!

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",35,GBP,16,"stress_relief_gift,pamper_gift_box,bath_salts_gift,spa_gift_box_her,luxury_bathing_set,bath_and_body_set,self_care_gift_mum,beauty_spa_sister,vegan_beauty_wife,thinking_of_you_gift,birthday_gift_her,care_package_mother,womens_birthday_gift",,https://i.etsystatic.com/33604765/r/il/79a7e9/6260808167/il_fullxfull.6260808167_3y2o.jpg,https://i.etsystatic.com/33604765/r/il/1f9c28/5708393881/il_fullxfull.5708393881_wrvg.jpg,https://i.etsystatic.com/33604765/r/il/4fe305/6187306320/il_fullxfull.6187306320_ee55.jpg,https://i.etsystatic.com/33604765/r/il/fa9d8e/6185990604/il_fullxfull.6185990604_bu4e.jpg,https://i.etsystatic.com/33604765/r/il/f45f0b/6185990650/il_fullxfull.6185990650_a2wl.jpg,https://i.etsystatic.com/33604765/r/il/d61278/6185990750/il_fullxfull.6185990750_r6oc.jpg,https://i.etsystatic.com/33604765/r/il/c26c6a/6185990798/il_fullxfull.6185990798_t837.jpg,https://i.etsystatic.com/33604765/r/il/f6524a/6185993426/il_fullxfull.6185993426_cif6.jpg,https://i.etsystatic.com/33604765/r/il/79b790/6185990710/il_fullxfull.6185990710_qmwh.jpg,https://i.etsystatic.com/33604765/r/il/cf179b/4862508136/il_fullxfull.4862508136_1pt7.jpg,"Custom Property","Bath Salt choice","Deep Calm,Wild Rose,Citrus & Rose,Refresh,Peppermint Foot Soak","Custom Property","Hand Cream Scent","Orange & Bergamot,Lavender & Rose",
"Luxury Bath Salts Aromatherapy and Relaxation Spa Gift Box with Loofah & Hand Cream, Bath in a Box, Pamper Bath and Body Self Care Gift Set","What better way to feel relaxed and pampered from head to toe than with a luxurious Organic Salt Soak complete with natural exfoliating loofah sponge, floating orange slices and a deliciously scented organic hand or foot cream! The perfect treat for skin and senses, this beautiful set comes beautifully packaged making it a gorgeous gift or self-care treat! 

Contents:

300g Glass Jar of Organic Bath Salts
Natural Plant Derived Loofah Sponge
5 Dried Orange Slices
A choice of 50ml Body or Foot Cream

Indulge in a blissful soak with a deeply therapeutic blend of Sea Salt, Himalayan Pink Salt, Epsom Salt and Organic Essential Oils, bursting with over 80 minerals to soothe and nourish body & mind. Customise your box from a range of carefully handmade bath salts as below:

😴Deep Calm (Lavender)
🌹Wild Rose (Rose Geranium)
🌿Refresh (Pink Grapefruit & Mint)
🍊Citrus & Rose (Sweet Orange & Rose)
🧊Cooling Peppermint Foot Soak 

Complete your pamper session with a beautifully scented Rich Organic Hand Cream made with Organic Shea Butter, Cocoa Butter, Aloe Vera & Sunflower or a deeply moisturising Foot Cream made with tingly fresh Spearmint & Peppermint.

Please note: Spearmint Foot Cream contains Almond & Macadamia Nut Oils. 

Treat yourself or let someone know you care with a Southport Organics Home Spa Box! Embrace the soothing power of nature and deeply pamper with every aromatic bath 🛁

🍊 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order ❤️

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",22,GBP,15,"spa_bathing_hamper,pamper_hamper_her,wellness_spa_box,gift_for_best_friend,birthday_gift_her,thank_you_gift_her,get_well_soon_gift,new_mum_care_package,vegan_eco_friendly,tlc_thinking_of_you,hygge_hug_in_a_box,luxury_bath_salts,mothers_day_present",,https://i.etsystatic.com/33604765/r/il/27541a/6667620883/il_fullxfull.6667620883_t87r.jpg,https://i.etsystatic.com/33604765/r/il/3263c2/6667621005/il_fullxfull.6667621005_5k9v.jpg,https://i.etsystatic.com/33604765/r/il/9d2a22/6186068176/il_fullxfull.6186068176_ky3l.jpg,https://i.etsystatic.com/33604765/r/il/fb41e8/5708471623/il_fullxfull.5708471623_r2u3.jpg,https://i.etsystatic.com/33604765/r/il/3e8505/6187300726/il_fullxfull.6187300726_jmqb.jpg,https://i.etsystatic.com/33604765/r/il/e3f033/6186068222/il_fullxfull.6186068222_t9gi.jpg,https://i.etsystatic.com/33604765/r/il/f77f59/6186068306/il_fullxfull.6186068306_nbhm.jpg,https://i.etsystatic.com/33604765/r/il/90c62b/6186068352/il_fullxfull.6186068352_1trc.jpg,https://i.etsystatic.com/33604765/r/il/a81ffb/6186068264/il_fullxfull.6186068264_dm4c.jpg,https://i.etsystatic.com/33604765/r/il/d614fc/4910713659/il_fullxfull.4910713659_js8c.jpg,"Custom Property","Bath Salt choice","Deep Calm,Wild Rose,Citrus & Rose,Refresh,Peppermint Foot Soak","Custom Property","Hand or Foot Cream Choice","Orange Hand Cream,Lavender Hand Cream,Peppermint Foot",
"Natural Face Moisturiser with Almond, Rosehip, Avocado & Hemp, Fragrance Free Facial Cream, Sensitive Skin Care, Dry Skin Organic Skincare","Introducing Calm Cream 😌 A deeply nourishing and calming facial cream particularly suitable for dry & sensitive skin. This fragrance free formula is made using natural ingredients best known for their soothing & repairing properties:

Organic Hemp Seed Oil
Oat Oil
Rosehip Oil
Almond Oil
Avocado Oil
Shea Butter
Macadamia Nut Oil
Calendula Oil
Chamomile Oil
Plant Glycerin

Calm Cream contains no fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

Suitable for all skin types

Calm Cream is rich yet non-greasy and very fast absorbing. Skin is left feeling pampered, hydrated and velvety smooth. It has a delicate almond scent which comes naturally from almond oil.

Packaged in eco-friendly glass, Calm Cream is the perfect natural face cream that's gentle on skin and on the planet! 🌎

Vegan, Cruelty Free & Palm Oil Free 🦧
 
How to use
Gently massage into clean skin as often as required.                       
  
Volume
50ml or 100ml
 
Packaging
Earth friendly Glass
 
Contains Nut Oils (Almond & Macadamia)

Southport Organics products are made using only the purest, highest quality, fresh, organic and natural ingredients.

✍🏼 Gift messages are free with every order!

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month

Ingredients:
Aqua, Glycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Glyceryl Stearate SE, Shea Butter Ethyl Esters, Sorbitan Olivate, Cetearyl Olivate, Macadamia Ternifolia Seed Oil, Benzyl Alcohol, Persea Gratissima (Avocado) Oil, Rosa Canina Fruit Oil, Cetyl Palmitate*, Sorbitan Palmitate*, Xantham Gum, Tocopherol, Cannabis Sativa Oil (Organic Hemp Seed Oil), Rosa Canina Fruit Oil (Organic Rosehip Oil), Dehydroacetic Acid, Calendula Officinalis Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Citric Acid, Potassium Sorbate, Sodium Benzoate.
*Derived from Olive oil, not Palm.",12,GBP,15,"natural_skincare,vegan_skincare,natural_face_cream,natural_moisturiser,vegan_moisturiser,fragrance_free_cream,sensitive_skin_cream,herbal_moisturiser,dry_skin_cream,handmade_skin_cream,natural_organic_face,mature_skincare,chamomile_cream_face",,https://i.etsystatic.com/33604765/r/il/5bee84/5997668174/il_fullxfull.5997668174_57l9.jpg,https://i.etsystatic.com/33604765/r/il/612640/5319044970/il_fullxfull.5319044970_oj5j.jpg,https://i.etsystatic.com/33604765/r/il/75c6e4/5319052192/il_fullxfull.5319052192_psau.jpg,https://i.etsystatic.com/33604765/r/il/a337ed/5319052228/il_fullxfull.5319052228_r0de.jpg,https://i.etsystatic.com/33604765/r/il/3ffe7c/5319052262/il_fullxfull.5319052262_hce9.jpg,https://i.etsystatic.com/33604765/r/il/080318/5319054106/il_fullxfull.5319054106_96gi.jpg,https://i.etsystatic.com/33604765/r/il/1a265e/6234138431/il_fullxfull.6234138431_kz3q.jpg,https://i.etsystatic.com/33604765/r/il/4bd437/6186110750/il_fullxfull.6186110750_38d0.jpg,https://i.etsystatic.com/33604765/r/il/ee0d2c/4973986765/il_fullxfull.4973986765_65l5.jpg,https://i.etsystatic.com/33604765/r/il/0d409e/5319125146/il_fullxfull.5319125146_lfz8.jpg,"Custom Property",Volume,"50ml Glass Bottle,100ml Glass Jar",,,,
"Organic Hand & Body Cream Gift Set with Foot Cream, Vegan, Cruelty Free, Earth Friendly Plastic Free Gift, Mothers Day Gift for Mum","A beautifully gift wrapped set of three luxurious natural Hand & Body Creams made with Organic Shea Butter, Cocoa Butter, Aloe Vera, Sunflower Oil, Almond Oil, Macadamia Nut Oil, Avocado, Chamomile and Natural Essential Oils.

Contents:

Lavender Rose Rich Hand & Body Cream 50ml
Sweet Orange Hand & Body Cream 50ml
Spearmint Foot Cream 50ml


🍊 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order!

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan & Cruelty Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",30,GBP,12,"grandmother_gift_box,vegan_natural_eco,organic_hand_cream,manicure_wife_mother,aromatherapy_relax,womens_self_care_nan,beauty_hamper_mum,Mothers_day_gift_mum,new_mum_post_partum,relaxation_wife_mum,mama_pamper_gift,love_you_mum_nana,spa_kit_mother_aunt",,https://i.etsystatic.com/33604765/r/il/213b12/6481463862/il_fullxfull.6481463862_nzh3.jpg,https://i.etsystatic.com/33604765/r/il/f39f36/5675753027/il_fullxfull.5675753027_6o14.jpg,https://i.etsystatic.com/33604765/r/il/f5f9db/6186116928/il_fullxfull.6186116928_4t3l.jpg,https://i.etsystatic.com/33604765/r/il/87d705/6235294885/il_fullxfull.6235294885_p7jw.jpg,https://i.etsystatic.com/33604765/r/il/254e23/6234144551/il_fullxfull.6234144551_n0ot.jpg,https://i.etsystatic.com/33604765/r/il/020823/6234144633/il_fullxfull.6234144633_bz84.jpg,https://i.etsystatic.com/33604765/r/il/7130fa/6186116874/il_fullxfull.6186116874_9xye.jpg,https://i.etsystatic.com/33604765/r/il/ea930e/6529568339/il_fullxfull.6529568339_aysy.jpg,https://i.etsystatic.com/33604765/r/il/11c139/4910787537/il_fullxfull.4910787537_sygl.jpg,https://i.etsystatic.com/33604765/r/il/96a9bd/5798986527/il_fullxfull.5798986527_9htf.jpg,,,,,,,
"Rose Spa Gift Box, Organic Rose Scented Aromatherapy Bath Salts, Skincare Balm, Relaxation Care Package, Bath & Body Hamper, Gift for Her","🌸 Relax. Unwind. Renew

Treat yourself or a loved one to a soothing Rose Spa Gift Box, a beautiful Rose Geranium, Pink Clay & Rosehip botanical collection curated to provide a luxurious and relaxing bath & body experience. 

Available in Three Sizes:

**Best Seller Box:**
- 300g Jar of Organic Wild Rose Bath Salts
Freshly hand crafted with a calming triple blend of salts & Rose Geranium essential oil - transform an ordinary bath into a sanctuary of relaxation.
- 20g Pink Clay & Organic Rosehip Facial Mask. A brightening mask that gently exfoliates and nourishes skin, enough for 4 applications.
- Facial Spa Accessories
Includes a natural mixing bowl, spoon, and muslin cloth for the complete spa-inspired experience.

**Deluxe Box:**
Includes everything in the Best Seller Box plus:
- 50ml Lavender & Rose Organic Hand Cream. This luxurious cream, enriched with Organic Shea & Cocoa Butters and Aloe Vera, deeply moisturises and soothes while pure essential oils ease a busy mind. 

**Super Deluxe Box:**
Includes everything in the Deluxe Box plus:
- 100ml ‘Everything’s Rosy’ Multi-purpose Face & Body Balm. Made with Organic Shea Butter, Almond Oil, and Vitamin E, this versatile balm nourishes and revitalizes both face and body, leaving skin feeling super soft and pampered.

🌺 Free from artificial fragrance, colour, parabens, sillicones, petroleum derivatives or sulphates.

✍🏼 Gift messages are free with every order!

🌿 All Southport Organics orders are beautifully packaged using eco friendly materials

📮Fast despatch + Royal Mail 24hr Tracked

🐰 Vegan, Cruelty Free & Palm Free

🐾 With your support, Southport Organics donates £50 to a different animal charity each month",20,GBP,12,"natural_spa_box_gift,organic_bath_body,gift_mum_nan_friend,new_mama_relaxation,luxury_beauty_salts,deluxe_hamper_her,vegan_basket_wife,sister_birthday_gift,fiance_girlfriend,gift_set_teen_girl,womens_pamper_gift,Mothers_day_mama_spa,Valentines_day_gift",,https://i.etsystatic.com/33604765/r/il/c7c32a/6111939592/il_fullxfull.6111939592_lh15.jpg,https://i.etsystatic.com/33604765/r/il/f00be7/6111939828/il_fullxfull.6111939828_btxe.jpg,https://i.etsystatic.com/33604765/r/il/5ab11c/6160054807/il_fullxfull.6160054807_43bo.jpg,https://i.etsystatic.com/33604765/r/il/71fb80/5660355622/il_fullxfull.5660355622_sof6.jpg,https://i.etsystatic.com/33604765/r/il/73d8b4/6186096540/il_fullxfull.6186096540_5tq8.jpg,https://i.etsystatic.com/33604765/r/il/575831/6210383418/il_fullxfull.6210383418_6uw5.jpg,https://i.etsystatic.com/33604765/r/il/833fae/6186096496/il_fullxfull.6186096496_t9wc.jpg,https://i.etsystatic.com/33604765/r/il/570dca/6186096608/il_fullxfull.6186096608_pcfj.jpg,https://i.etsystatic.com/33604765/r/il/c371cd/6186096638/il_fullxfull.6186096638_hefb.jpg,https://i.etsystatic.com/33604765/r/il/352177/4862503636/il_fullxfull.4862503636_fsk4.jpg,"Custom Property","Please select your box size &amp; contents","Best Seller Box,Deluxe Box,Super Deluxe Box",,,,
